path,audio,transcription,english_transcription,intent_class,lang_id,similarity,tts_time
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\60266454dc3604f481bcb41c.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\60266454dc3604f481bcb41c.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.        ,
        0.00073242,  0.00024414]), 'sampling_rate': 8000}",hola buenas he perdido mi tarjeta de crédito me gustaría si pudierais por favor congelarla para que se vengan todas las transacciones gracias,hello good I have lost my credit card I would like if you could please freeze it so that all transactions can come thanks,9,5,0.792493999004364,24.035284757614136
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\602666fac421a821df7c177b.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\602666fac421a821df7c177b.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.00146484, -0.00170898]), 'sampling_rate': 8000}",hola buenos días por favor quería congelar mi tarjeta lo más rápido posible la he perdido y necesito detener todas las transacciones y bloquearla cuanto antes muchas gracias,hello good morning please I wanted to freeze my card as quickly as possible I have lost it and I need to stop all transactions and block it as soon as possible thank you very much,9,5,0.8486153483390808,41.499112367630005
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\602666d5c7abb7f832138533.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\602666d5c7abb7f832138533.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00048828,
       -0.00048828, -0.00048828]), 'sampling_rate': 8000}",buenos días mire lo siento comunicarles pero acabo de perder la tarjeta de vuestra compañía y quiero bloquear lado de tenerla lo antes posible por favor para que no haga nadie uso de ella por favor hacérmelo a la mayor brevedad posible muchas gracias,"Good morning look, I'm sorry to let you know but I just lost your company card and I want to block the side of having it as soon as possible please so that no one makes use of it, please do so as soon as possible, thank you very much",9,5,0.8572047352790833,33.58250331878662
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\60266711c7abb7f832138588.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\60266711c7abb7f832138588.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.00073242, 0.00097656,
       0.        ]), 'sampling_rate': 8000}",hola buenos días mira te ha llamado porque tenía un problema y me han robado la cartera y me gustaría bloquear todas mis tarjetas,"Hello, good morning, look, he called you because he had a problem and my wallet was stolen and I would like to block all my cards",9,5,0.8479628562927246,19.02473521232605
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\602665e7c7abb7f8321383ff.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\602665e7c7abb7f8321383ff.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00073242,
       0.00073242]), 'sampling_rate': 8000}",hola buenas llamaba para preguntar si por cómo puedo congelar mi tarjeta porque la quiero bloquear he perdido la tarjeta y así sea alguna otra manera de tener todas las transacciones que se hayan hecho con mi tarjeta,"Hello, good, I was calling to ask if how can I freeze my card because I want to block it, I have lost the card and so is some other way to have all the transactions that have been made with my card",9,5,0.8848667740821838,32.99426531791687
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\6026613ac7abb7f832138182.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\6026613ac7abb7f832138182.wav', 'array': array([ 0.        ,  0.00024414,  0.        , ...,  0.00073242,
       -0.00146484,  0.        ]), 'sampling_rate': 8000}",buenas he perdido mi tarjeta de crédito y me gustaría bloquear la tarjeta por favor,good I lost my credit card and I would like to block the card please,9,5,0.8418754935264587,12.02213978767395
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\60266646c7abb7f83213846e.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\60266646c7abb7f83213846e.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",hola buenas pues resulta llamada porque resulta que he perdido mi tarjeta me gustaría congelarla por favor,hello good because it is called because it turns out that I have lost my card I would like to freeze it please,9,5,0.8755927681922913,11.01036787033081
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\602665cac7abb7f8321383db.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\602665cac7abb7f8321383db.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.00073242,
       -0.00073242, -0.00097656]), 'sampling_rate': 8000}",perdí mi tarjeta entonces necesito bloquearla para poder detener corazón sesiones en mi tarjeta cómo puedo hacer eso,i lost my card so i need to lock it so i can stop heart sessions on my card how can i do that,9,5,0.8182322382926941,22.250651121139526
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\602666d2cfa37e1cf217afd0.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\602666d2cfa37e1cf217afd0.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.        , -0.00024414]), 'sampling_rate': 8000}",hola buenos días nada yo me voy porque tuve un problema con mi tarjeta y que la extravié y quería bloquear totalmente las transacciones que se pueden realizar con esta,"Hello, good morning, nothing, I'm leaving because I had a problem with my card and I lost it and I wanted to completely block the transactions that can be made with it.",9,5,0.8876219987869263,20.834304809570312
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\6026634ac7abb7f83213827c.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\6026634ac7abb7f83213827c.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",quería que pudieran caer congelar mi tarjeta a ser posible bastante pronto porque he perdido la cartera y tenía toda mi tenía mi tarjeta quiero congelarlas para que no puedan usarla para sacar dinero,I wanted them to freeze my card if possible fairly soon because I lost my wallet and I had all my card I want to freeze them so they cannot use it to withdraw money,9,5,0.8757472038269043,27.521748542785645
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\602666efc7abb7f83213855b.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\602666efc7abb7f83213855b.wav', 'array': array([ 0.        ,  0.        ,  0.00024414, ..., -0.00146484,
        0.00024414,  0.0012207 ]), 'sampling_rate': 8000}",quiero que se bloqueé en mi tarjeta de crédito por algún problema,I want my credit card to be blocked due to some problem,9,5,0.8492732048034668,10.08627438545227
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\602661cac421a821df7c16f5.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\602661cac421a821df7c16f5.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.        ,
        0.        ,  0.00024414]), 'sampling_rate': 8000}",quiero detener todas las transacciones en mi tarjeta,I want to stop all transactions on my card,9,5,0.7026233673095703,5.837046146392822
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\6026676cc7abb7f8321385dc.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\6026676cc7abb7f8321385dc.wav', 'array': array([ 0.        , -0.00024414,  0.        , ...,  0.00024414,
        0.        ,  0.00024414]), 'sampling_rate': 8000}",buenas llamado para preguntar porque me van a coger la tarjeta cuando realmente no ha habido ningún motivo porque siempre todo se ha realizado de forma correcta todo está en orden entonces me gustaría que me respondieran a porque ya no puedo trabajar con la tarjeta,Good call to ask why they are going to take my card when there really has been no reason because everything has always been done correctly everything is in order so I would like them to answer me because I can no longer work with the card,9,5,0.8362224698066711,40.001049757003784
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\602663dedc3604f481bcb3d7.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\602663dedc3604f481bcb3d7.wav', 'array': array([-0.00024414,  0.        ,  0.00024414, ...,  0.00024414,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",hola buenos días llamaba porque quiero bloquear mi tarjeta ya que no quiero volver a usar muchas gracias,"Hello, good morning, I was calling because I want to block my card since I don't want to use it again, thank you very much",9,5,0.8477393984794617,11.820527076721191
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\6026625ec7abb7f8321381ef.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\6026625ec7abb7f8321381ef.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00048828,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",hola buenos días a ver me gustaría bloquear mi tarjeta para no poder hacer más transacciones,"Hello, good morning, let's see, I would like to block my card so I cannot make more transactions",9,5,0.8088845014572144,11.794217109680176
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\602664e3dc3604f481bcb497.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\602664e3dc3604f481bcb497.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.        , 0.        ,
       0.00024414]), 'sampling_rate': 8000}",Avast bloquea mi tarjeta inmediatamente yo de tener todas las transiciones de mi tarjeta y congelarla,Avast blocks my card immediately if I have all the transitions of my card and freeze it,9,5,0.8534917831420898,12.637062311172485
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\6026670bc7abb7f83213857e.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\6026670bc7abb7f83213857e.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ...,  0.00549316,
        0.00366211, -0.00097656]), 'sampling_rate': 8000}",hola me gustaría bloquear mi tarjeta de crédito dado que la ha extraviado será posible dado que necesito detener todas las transacciones ya sean ingresos o transferencias o compras muchas gracias,"Hello I would like to block my credit card since it has lost it, it will be possible since I need to stop all transactions, whether they are income or transfers or purchases, thank you very much",9,5,0.8850239515304565,36.89318084716797
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\60266663c7abb7f832138496.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\60266663c7abb7f832138496.wav', 'array': array([-0.00024414,  0.        , -0.00024414, ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",detener todas las sangres en mi tarjeta de vida robo de la misma,stop all the bloods on my life card stealing it,9,5,0.860485851764679,8.448742866516113
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\602666dfc7abb7f832138542.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\602666dfc7abb7f832138542.wav', 'array': array([ 0.        , -0.00024414,  0.        , ...,  0.        ,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",mira acabo de perder mi tarjeta en la calle y quiero congelar para que no curres mucho,"Look, I just lost my card on the street and I want to freeze so you don't do much work",9,5,0.7104274034500122,12.591867446899414
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\602669dfdc3604f481bcb5cf.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\602669dfdc3604f481bcb5cf.wav', 'array': array([ 0.        , -0.00024414,  0.00024414, ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",por favor bloquea mi tarjeta,please block my card,9,5,0.7315936088562012,4.548569202423096
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\602666a3c7abb7f8321384f5.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\602666a3c7abb7f8321384f5.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.        ,
       0.        ]), 'sampling_rate': 8000}",tarjeta me bloquea favor por tarjeta me congelar tarjeta las,card block me please by card freeze me card,9,5,0.8142492175102234,9.119284391403198
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~FREEZE\6026663dc7abb7f832138462.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~FREEZE\\6026663dc7abb7f832138462.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00048828,
       -0.00024414, -0.00073242]), 'sampling_rate': 8000}",hola buenos días mira es que he perdido mi tarjeta y no sé dónde está y me gustaría bloquearla para que no se efectuarán pagos muchas gracias,"Hello, good morning, look, I have lost my card and I don't know where it is and I would like to block it so that no payments will be made, thank you very much",9,5,0.8325279951095581,41.34449100494385
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~PAY_BILL\602666b8c7abb7f83213850f.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~PAY_BILL\\602666b8c7abb7f83213850f.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.00073242,
        0.00170898, -0.00146484]), 'sampling_rate': 8000}",tengo que hacer una factura tengo que pagar una factura lo voy a hacer pagando con mi banco directamente,I have to make an invoice I have to pay an invoice I will do it by paying with my bank directly,13,5,0.8846826553344727,16.62139892578125
